Shape__Length,X,Y,difficulty,completionTime
6859.124305,167.5884531,-45.58014653,Advanced,210
6927.602538,177.7000468,-38.46869898,Easy,150
6928.415975,174.5725345,-35.83909804,Intermediate,330
6992.850742,175.0787027,-38.00993498,Advanced,210
7011.897881,171.7849031,-41.73339129,Easy,360
7033.466636,169.3403525,-44.94573862,Advanced,300
7085.177978,175.13364,-37.975785,Advanced,150
7091.349772,175.4570725,-40.90338508,Easy,210
7094.916432,174.8184341,-41.14690824,Easy,240
7121.889574,175.3668192,-36.1673918,Easy,60
7163.281,170.4234056,-43.04110004,Easy,165
7182.795558,168.801464,-44.979611,Easy,150
7210.901524,171.2073432,-43.4810819,Easy,10
7228.876914,168.6869016,-44.81845827,Advanced,300
7240.026853,175.8547209,-37.50366084,Advanced,240
7260.622087,174.126152,-35.88299461,Advanced,150
7281.561448,176.3006879,-39.62729289,Advanced,150
7310.658091,169.419516,-44.036206,Advanced,330
7337.96206,168.0575763,-45.04066381,Expert,120
7343.304934,177.160335,-38.78318342,Advanced,360
7347.547056,174.7983744,-37.86898074,Advanced,150
7395.488266,175.5316596,-36.61945307,Advanced,180
7433.465484,173.6925369,-41.42591451,Advanced,480
7458.636545,173.4558185,-35.5233817,Advanced,300
7506.947907,175.7796304,-37.46367378,Advanced,240
7570.157857,170.1588424,-43.4148602,Advanced,480
7607.803483,175.067986,-37.938631,Advanced,360
7664.465309,173.2522233,-41.59722931,Expert,330
7757.580872,173.7744424,-41.07142771,Easy,210
7792.587138,175.2224779,-40.88257374,Easy,120
7858.156653,176.1531814,-37.97136191,Expert,330
7876.351051,172.705294,-41.20338171,Expert,210
7882.276376,175.9390126,-37.84660619,Advanced,210
7930.135037,172.6976719,-40.83906302,Expert,300
7933.766109,173.5056117,-41.4748009,Expert,340
7943.397617,175.8570557,-37.63195699,Advanced,270
7945.422393,174.5351628,-36.0668377,Easy,180
7946.474761,172.8725983,-41.81877236,Advanced,300
7977.655449,174.7485405,-38.43029922,Advanced,480
8045.104635,175.4860592,-40.85675301,Advanced,480
8048.44482,168.4273051,-44.71091415,Advanced,480
8068.935535,173.596344,-35.79454939,"Easy,Advanced",30
8075.612675,175.3889838,-36.09553333,Expert,480
8080.601307,173.5559909,-35.74618454,"Easy,Advanced",390
8198.174005,172.5574068,-40.64008928,Expert,540
8241.54867,170.0392135,-45.91874626,Advanced,270
8296.727692,177.4080337,-38.278097,Advanced,210
8305.9267,175.8246168,-41.34659677,"Easy,Expert",330
8336.147289,171.2276831,-43.89618696,Advanced,330
8349.120626,173.3213056,-41.56791843,Advanced,150
8363.090536,172.2517406,-42.32432015,Intermediate,180
8407.944413,169.4778811,-44.91238084,Advanced,300
8425.969103,175.8025403,-40.3249416,Easy,240
8529.46922,169.6360911,-44.18566905,Advanced,360
8536.291096,174.9926057,-41.2976139,Advanced,420
8541.816468,171.3782066,-42.28994445,Advanced,900
8559.994843,175.7460211,-37.41885919,Easy,45
8606.679683,168.1259016,-44.66129377,Advanced,300
8617.298125,169.343396,-44.632884,Advanced,300
8626.428334,177.3090691,-38.17040607,Advanced,210
8630.909856,172.0697304,-43.25340791,Easy,300
8639.90388,174.747782,-39.52137178,Advanced,240
8729.446131,174.1078309,-39.31681733,Advanced,80
8787.832964,168.5885169,-43.99923084,Expert,240
8800.802075,172.8315711,-41.8440485,Easy,300
8815.516167,172.0382551,-43.22452623,Intermediate,900
8877.984689,168.3221325,-44.95008354,Easy,300
8911.418456,175.7820179,-37.49900904,Intermediate,480
8915.38282,174.6259033,-38.92236085,Advanced,390
9004.641979,167.4965809,-45.72059096,Advanced,420
9030.798372,174.796649,-38.41450833,Intermediate,360
9080.546386,171.969911,-42.08878012,"Advanced,Expert",1500
9080.546386,176.0388663,-39.83954769,Advanced,2100
9112.758816,170.0530523,-44.55172092,Easy,105
9121.186234,173.391475,-41.17332442,Easy,210
9187.601994,171.5139009,-43.00099912,Expert,1200
9261.72863,171.8812823,-41.609507,Easy,150
9343.511162,171.1104832,-42.77312276,Easy,210
9380.188402,169.3668504,-45.29580625,"Easy,Advanced",420
9388.04336,175.7152657,-38.70936792,Easy,210
9472.036487,168.7201304,-45.06291386,Easy,240
9481.501485,171.398521,-43.63211637,Advanced,300
9613.075863,167.6838923,-45.46797012,Intermediate,150
9720.53566,175.3815616,-36.20442012,Advanced,300
9743.614004,175.8542516,-37.61344781,Advanced,300
9829.441473,171.4388021,-42.26327373,Easy,150
9922.033971,170.6221465,-43.87260263,Easy,270
9926.516904,175.4995263,-39.3314996,Advanced,300
10064.11416,168.4210331,-44.85152524,"Intermediate,Advanced",150
10076.01077,173.3842936,-35.5659683,Easy,240
10095.85507,175.1383506,-40.91728474,Advanced,420
10106.14908,169.1271723,-45.08361896,Advanced,210
10256.44346,170.1707624,-43.43359035,Easy,90
10258.28091,175.7191967,-37.10437238,Easy,5
10301.39398,167.9656922,-44.93606893,Expert,480
10378.44922,175.0949166,-37.86196673,Advanced,180
10389.30038,177.3955648,-38.14926759,Advanced,120
10399.49809,175.446205,-40.90177,Intermediate,780
10403.13337,175.7349757,-39.54152146,Advanced,150
10414.32102,176.0357182,-39.94800817,Advanced,270
10455.38192,177.3881146,-38.27966379,Advanced,150
10550.88909,173.4670282,-35.50872067,Advanced,90
10578.06316,169.3861729,-44.13735517,Advanced,360
10599.10816,173.2014298,-42.09420296,Advanced,10
10601.79703,170.6249129,-43.65347115,Advanced,300
10677.84687,176.2832869,-39.96495394,Easiest,105
10707.33554,174.7264169,-38.46005247,Advanced,840
10723.18039,169.4503962,-44.90707986,Advanced,300
10767.32762,168.9231076,-45.0666181,Advanced,480
10808.62116,168.94002,-45.01681517,Easy,120
10853.43685,172.6929746,-41.12935934,Advanced,120
10856.86009,175.7551419,-37.54766227,Advanced,120
11099.87703,174.8387226,-38.8683871,Advanced,270
11140.05051,174.492588,-36.0709906,Advanced,360
11147.90657,168.68132,-44.511619,Expert,360
11208.485,174.1641991,-39.29189434,Easy,180
11352.3479,175.8721946,-37.73557363,"Easy,Advanced",210
11355.99745,174.9719147,-41.34013975,Advanced,600
11381.3241,176.9083907,-39.22200812,"Easiest,Easy",120
11422.09776,176.0287095,-39.99555939,Advanced,540
11422.56164,174.802487,-38.47091454,Advanced,480
11431.99364,175.3845873,-39.37513706,Easy,270
11579.62589,167.4592865,-45.83573596,"Advanced,Expert",600
11587.27367,174.5551169,-38.86312183,Easy,480
11591.71309,174.2294041,-35.21697496,Easy,300
11635.69132,173.7033237,-35.23546643,Intermediate,120
11708.9933,170.1630012,-43.82164377,Advanced,150
11737.91407,178.0542855,-37.91284754,Advanced,420
11751.04192,176.697858,-38.69727915,Easy,240
11762.16636,173.5721816,-41.4638077,Expert,480
11768.40212,174.8902588,-36.59984462,"Easiest,Easy",180
11802.6525,171.7933497,-42.99300749,Advanced,1200
12034.49501,174.8270064,-38.90876074,Advanced,450
12051.86045,169.7020696,-44.51277656,Advanced,420
12092.28809,175.829158,-37.60123444,Advanced,300
12250.87705,175.1388144,-39.72710868,Advanced,420
12280.30351,169.31935,-44.176629,Advanced,270
12327.64082,168.1311919,-44.80484768,Advanced,240
12345.70847,175.4247904,-36.21568074,Advanced,360
12388.4671,168.4352389,-44.84647221,Advanced,540
12591.30799,175.4542453,-36.15889087,Advanced,30
12791.54386,175.4346755,-40.62498796,Advanced,840
12803.32642,175.5268949,-40.55122894,Advanced,780
12865.57732,174.0826989,-39.32766378,Advanced,450
12956.8928,167.6524,-45.40740052,Intermediate,540
13088.74151,171.5456759,-42.94499698,Expert,1200
13122.5973,172.1728613,-43.0762799,Advanced,270
13177.35796,169.4589776,-46.43875107,Advanced,900
13195.61637,172.643854,-42.37819934,Expert,360
13385.00574,175.8928309,-39.15028412,Advanced,300
13444.58245,175.078202,-37.95829,Advanced,300
13629.42119,175.1293887,-37.64328414,Advanced,450
13638.73984,173.8643909,-41.34956801,Advanced,300
13650.04875,175.8579412,-37.53749589,Advanced,300
13722.50858,173.2393949,-41.5786031,Advanced,1500
13848.59773,176.403595,-38.22316,Advanced,330
13865.22966,175.8529905,-37.59111006,Advanced,420
13992.94903,169.4002728,-43.80624603,"Advanced,Expert",1200
14098.2837,173.5341575,-35.53208291,Advanced,600
14190.83666,176.4194513,-39.17812484,Intermediate,900
14357.25272,175.814981,-39.00866415,Easy,150
14470.68136,168.665947,-44.464451,Advanced,330
14533.15561,167.3357432,-46.0265057,Advanced,540
14868.58282,172.3372133,-43.17518047,Advanced,330
14964.48335,168.8504555,-46.05917604,"Easy,Advanced",120
15138.02442,167.233984,-46.10426495,Expert,600
15212.89282,175.62146,-37.81400582,Advanced,210
15289.57149,169.435318,-44.528134,Advanced,1200
15362.99521,172.7098096,-42.29894947,Advanced,330
15365.14878,168.66593,-44.463917,Advanced,690
15478.15126,168.629884,-44.493628,Expert,300
15536.58578,172.2586075,-43.18310895,Advanced,300
15595.85971,169.8797173,-43.6102812,Intermediate,420
15603.60735,167.6827234,-45.46948876,Intermediate,210
15683.91079,172.7814462,-41.83665787,Intermediate,150
15759.75604,172.5636692,-41.5232872,"Advanced,Expert",960
15823.86251,167.339704,-46.1213505,Advanced,600
15835.97455,170.0641876,-44.12643027,Advanced,180
15846.51441,175.1884997,-40.89378064,Advanced,540
15898.97454,175.679367,-37.055344,Intermediate,270
15920.06939,175.8650058,-38.63830494,Easy,120
15933.36448,169.2132875,-44.12294067,Advanced,150
15962.11912,173.3688823,-35.53550493,Easiest,15
15962.11912,176.2466755,-37.80015673,Advanced,240
16096.67815,168.1449996,-44.80218037,Intermediate,360
16301.71772,168.665947,-44.464451,Advanced,380
16454.82476,173.8275177,-42.2360409,Advanced,360
16480.86178,172.660372,-41.12820864,Expert,360
16519.88997,175.4117957,-36.49652763,Easy,420
16551.33118,176.077568,-39.9398966,Advanced,1800
16597.71381,175.8418678,-37.50695743,Advanced,240
17335.07773,177.3935388,-38.2242337,Expert,420
17401.63,169.6450692,-44.47461203,Advanced,540
17462.07339,169.2532123,-43.82328811,Advanced,1800
17522.26612,167.5136478,-45.02084995,Expert,2100
17562.7012,169.9073691,-44.61165851,Advanced,180
17562.7012,172.7835552,-34.45340293,Easy,330
17673.36408,172.8329311,-41.84212193,Advanced,510
18031.48081,173.4255143,-35.20931934,Advanced,540
18033.94445,172.0797786,-43.24060616,Advanced,480
18049.86014,173.9850585,-39.30211429,Advanced,360
18119.66698,168.2587361,-44.88056347,Intermediate,2400
18192.86097,169.259597,-44.713347,Easy,360
18213.47197,175.7814129,-37.26116627,Advanced,300
18282.31643,167.4578209,-45.80334955,Advanced,360
18298.43003,177.4613414,-38.15785525,Intermediate,375
18463.47308,171.366957,-43.60710565,"Intermediate,Advanced",1200
18647.10391,174.0533159,-39.23581422,Advanced,500
18841.85081,174.9600265,-41.32522289,Advanced,360
19048.16548,173.7912736,-35.21101224,Easy,60
19048.16548,176.0087807,-40.05337954,Advanced,360
19079.71901,167.3656778,-45.7740298,Advanced,540
19096.69508,175.5810012,-39.14449724,Intermediate,450
19109.83003,177.136749,-38.73004684,Advanced,360
19457.4311,171.5477155,-42.93647063,Expert,420
19518.41279,170.1278131,-44.24948984,Easy,180
19522.30502,176.3926899,-38.10590065,Advanced,420
19733.6682,176.0572817,-39.92698494,Advanced,1800
20104.45271,168.7240664,-44.49415127,Easy,210
20367.52221,174.0414961,-41.36874812,Easy,10
20384.36035,169.7492925,-44.35532028,Advanced,300
20540.72752,173.6112606,-41.42814903,Advanced,420
20543.11825,175.0473499,-41.31867498,Advanced,720
20736.32701,169.43331,-44.341489,Advanced,660
20785.82955,174.0524657,-39.26367648,Advanced,1500
21303.13408,172.6878431,-34.4898878,Advanced,270
21310.19161,175.4491715,-40.88101185,Intermediate,720
21512.77157,171.6564492,-42.93149185,Expert,1500
21580.57956,173.7382079,-35.23012298,Advanced,1200
21858.26064,169.072869,-44.722126,Advanced,630
22119.96399,175.9334367,-38.68591289,Easy,270
22265.33349,177.0842105,-38.79216788,Intermediate,900
22504.97753,175.3816537,-37.38269202,Advanced,900
22545.15703,167.5817773,-45.59137617,Advanced,270
22622.30352,172.0402893,-43.19203335,Advanced,1200
22819.93446,172.6826219,-41.19238336,"Easy,Expert",1200
22946.86094,173.6349321,-35.57101649,Advanced,720
23132.58858,173.5973413,-42.29721608,"Easy,Expert",45
23572.05438,170.5056321,-43.62197302,Advanced,660
23692.26536,171.6921417,-43.09539567,"Advanced,Expert",1500
23834.83814,176.0262147,-39.89984404,Advanced,1200
24114.61161,177.2781492,-38.41366129,Advanced,1500
24199.29326,176.7259072,-38.71496293,Advanced,1500
24559.71717,173.7769119,-41.16881846,Advanced,570
24941.00978,175.689982,-37.05649884,Intermediate,300
25292.67914,168.871212,-44.34169102,Expert,510
25306.53165,168.0613758,-46.87363883,Intermediate,1800
25501.85756,171.4433926,-42.84992393,Expert,1200
25573.05377,174.0621907,-41.52287994,Easy,180
26050.82296,172.1396012,-42.48389525,Advanced,1500
26806.8167,175.127825,-37.98135,Advanced,300
26891.52866,173.1213524,-41.94156088,Expert,2700
26952.75935,167.5695861,-45.60293752,Advanced,300
27068.09638,169.8122194,-44.02985055,Advanced,540
27235.40859,171.6810267,-42.87733224,Expert,1500
27674.29598,175.2937637,-41.53117798,Advanced,1500
28176.66192,172.1725754,-43.07522281,Advanced,1200
28489.1932,170.7334985,-43.22023736,"Advanced,Expert",1800
29384.06784,170.870781,-43.04411566,"Advanced,Expert",1500
29930.0888,169.9394872,-43.62380619,"Advanced,Expert",1800
29961.84823,167.7856204,-44.81353592,Intermediate,2400
30498.60967,172.78462,-43.71553,"Intermediate,Advanced",1500
31289.93639,177.0254011,-38.7524758,Intermediate,2100
31680.65758,175.0594476,-39.2073007,Advanced,1500
31941.65681,173.2979226,-41.5464965,Advanced,1200
32189.20895,171.0091276,-43.10568786,Advanced,2100
32332.08177,169.015809,-44.24852957,Advanced,420
32435.53602,168.903288,-44.776573,Advanced,2100
32787.71623,172.5713008,-40.94437026,Expert,3600
33217.85311,167.3755061,-46.1847714,Intermediate,1800
34292.53523,168.1814959,-44.7603144,Intermediate,1800
34534.85086,175.4020129,-36.21279083,Advanced,1500
34560.65175,169.8567229,-43.65688693,Expert,1200
34817.02606,171.6165551,-42.88400405,Expert,1500
35089.00364,174.8585441,-39.34062725,Advanced,2400
38885.85769,169.8240656,-43.96440237,Advanced,660
40119.91518,175.2636439,-40.97461729,Advanced,1800
40630.72832,170.464692,-43.24497811,Expert,1200
41029.96064,171.8607645,-42.89424765,Expert,2100
41613.64225,177.150494,-38.70923722,Advanced,1800
41684.30391,172.784208,-41.85342461,"Advanced,Expert",1500
42031.77798,176.2077564,-39.03180196,Advanced,1800
42616.78164,171.2470947,-42.94759433,"Advanced,Expert",2100
43559.08022,171.136274,-42.98462726,"Advanced,Expert",2700
44224.98397,176.0454015,-39.75481471,Advanced,1800
45151.34487,171.3440156,-42.94953921,Expert,2700
45410.00684,170.4789653,-43.34880515,"Advanced,Expert",1800
45479.92851,175.624558,-39.1458107,Intermediate,2100
45555.45858,176.0388663,-39.83954769,Advanced,1500
45641.02679,176.0257461,-39.9907306,Advanced,1800
45641.02679,167.3755061,-46.1847714,Intermediate,1800
45975.23511,172.6876856,-41.23354609,Expert,1200
46258.31634,172.9349175,-40.91285787,Advanced,1800
46597.11962,171.4368912,-42.88746611,Expert,2100
47147.35256,172.7556148,-34.45732603,Easy,2100
48400.79337,171.0584636,-43.5363904,Advanced,240
50184.49056,169.513451,-44.358808,Advanced,1500
50620.79428,172.678597,-40.92487005,Advanced,2400
53855.50795,176.0990427,-39.70015898,Advanced,2400
55576.36053,169.599108,-44.775114,Advanced,900
56862.51275,174.087409,-41.19653215,Advanced,2700
57544.15386,167.242204,-46.24270145,"Intermediate,Advanced,Expert",2820
57976.85323,172.3622201,-41.4057522,"Advanced,Expert",300
60211.4503,167.5749756,-45.45147182,Intermediate,2100
62747.805,167.0811449,-45.67490236,Advanced,5400
62923.73138,172.4917362,-42.39193556,Advanced,3000
64118.81657,169.0564191,-44.2112604,Advanced,2100
64475.79228,168.2411748,-45.02396173,Advanced,2400
64698.66557,173.0175497,-40.86511127,Intermediate,2400
64823.67753,172.5426321,-42.27866083,Expert,2700
65134.84337,174.087409,-41.19653215,Intermediate,2400
65134.84337,174.0937593,-39.27213748,"Advanced,Expert",2700
70247.81711,172.3028297,-40.88644937,Intermediate,300
70946.0483,168.4672097,-44.69357176,Advanced,2700
71926.56678,175.6280802,-39.29012894,Advanced,300
74534.37081,175.8448043,-37.64857463,Expert,3600
78581.5092,171.2729818,-42.85870169,Advanced,1800
84545.6959,172.8061652,-41.91644668,Advanced,330
84653.26536,171.9993148,-42.70045795,Advanced,2700
85782.09269,167.88232,-46.957926,Advanced,300
92893.99727,168.0646246,-44.51784236,Advanced,2700
119965.7442,167.9106115,-46.86731301,Advanced,3600
125082.131,172.4395031,-41.31655782,Advanced,4500
