@relation Challange-AB-Train2-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute Shape__Length numeric
@attribute X numeric
@attribute Y numeric
@attribute completionTime {2_-_3_hr,30_min,3_-_5_days,1_hr,6_hr_one_way,15-30_min_one_way,6_-_8_hr,8_hr,1_hr_30_min_return,5_min,20_min,4_hr,3-5_days,2_hr,2-3_days,3_hr_circuit,2_-_4_days,20_to_45_min,10_min_|_2_hr,3_hr_30_min,4_-_5_days,At_your_leisure,2_h_40_min,2_hr_|_4_-_5_hr_one_way,5_-_6_hr_,2_days,3_hr_one_way,2.5_hr,1_hr_30_min,2-3_hr,'3-4_hr_to_Ben_Lomond_Saddle,_6-8_hr_to_Ben_Lomond_',1_hr_30_min_one_way_from_Turere_Bridge,30_min_return,4_-_5_hr,1_hr_one_way,30_min_to_1_hr,1_hr_return,2-3_hr_one_way,3_-4_hr,3_hr,5_hr_one_way,1-2_hr,20_min_one_way,40_min_return,9_hr_one_way,6-_8_hr,2.5_-_3.5_hr_to_tops,6_-_8_hr_return,5_min_-_10_hr,20_min_-_1_hr,1_hr_,20-25__min,6_hr,4_-_6_hr,1.5_hr_one_way,8_-_9_hr_return,'6_hr_going_south,_7_hr_going_north',10_-_20_min,2_hr_one_way,45_mins,3_hr_30_min_one_way,1_hr_20_min,4_-_5_hr_one_way,3_-_4_hr,1_hr_-_1_hr_40,3_hr_50_min_one_way,1_hr_15_min_one_way,5_hr_return,10_min,1_-_2_days_to_cross_saddle,2_-_3_days,30_min_one_way,One_long_or_two_shorter_days,1_hr_30_min_one_way,2_hr_30_min_-_3_hr_one_way,Various_times_up_to_3_hr,2_hr_30_min_one_way,15_min,2_hr_30_min,7_hr_one_way,7_hr_return,1-2_days,30_m_-_2_hr,10_min_and_1_hr,2–3_hr_return,1_hr_20_min_one_way_|_3_hr_30_min_-_4_hr_return,5_min_one_way_|_10_min_one_way,1_hr_30_min_-_2_hr,1_hr_30_min_return_or_3-4_hr_full_circuit,40_min_-_6_hr,45_min_one_way,Various_times_under_3_hr,40_min_one_way,5-7_days,8-_10_days,30_min_or_2_-_3_hr,8_-_12_hr_return,1_-_2_days,2_hr_one_way_to_river_forks,3–4_hr,2_-_3_days_,4_-_5_hours_to_tops,45_min_one_way_|_1_hr_one_way,'4_hr_to_bush_edge,_6_-_8_hr_to_rock_bivvy',5–6_hr_return,Various_times_under_5_hr,15_min_-_1_hr,5_–_6_hr_return,30_min_-_1hr,Various_times_under_4_hr,5_hr,5-6hr,5_hr_30_min,6_hr_-_7_hr_30_min_one_way,3_hr_30_min_-_4_hr_return,3-4_days_one_way,4-6_hr,1_-_3_hr,3_-_4_days,Various:_5_min_-_3_hr_30_min_return,2_-_4_hr,1_-_2_hr,45_min_to_1_hr_one_way,8_hr_|_11_hr_one_way,4_hr_30_min,4_-_6_hr_return,3_or_6_hr_to_hut,4_days,45_min,7_hr_30_min,2_-_3_hr_return,30_min_|_4_-_5_hr,2_hr_45_min,4-5_days,40_min,4_-_6_days,2_hr_return_,3_hrs_30_min,1_hr_30_min_|_2_hr_30_min,3_-_4_hr_one_way,3_days,'Powell_Hut:_5_–_6_hr,_Mount_Holdsworth:_7_–_8_hr',5_-_6_hr_return,3_hr_return,7_-_11_hr_30_min_hr_one_way,3_hr_45_min_one_way,10_min_|_1_hr_30_min,3_days_/_3_nights,3_hr_to_bush_edge,Up_to_9_hr_one_way,5_-_7_hr,20_min_-_2_hr,30_min_one_way_|_2_hr_one_way,3_-_3_hr_30_min_one_way,5_min_-_3_hr,20_min_|_30_min,1_hr_30_min_to_the_trig,45_min_|_4_hr_one_way,8-9_hr_or_shorter_walks_from_20_min_to_2_hr,1_hr_15_min,15-30_min_return,3_hr_30_min_-_4_hr,6_hr_return,2_hr_30_min_return,6-8_hr,20_and_45_mins_one_way,25_min_to_3_hr,45_min_or_4_hr_return,2_days_+,2_-_3_hr_30_min_one_way,55_min_one_way,40_min_|_2_hr,2_hr_|_3_hr,8_-_10_hr_return,20_min_one_way_|_40_min_one_way,2_hr_30_min_-_3_hr_30_min,3-4_days,1-3_hr_return,8-10_hr_return,2.5_hr_one_way,3_-_3_hr_30_min_return,30_m,1_hr_-_1_hr_30_min,8_-_10_hr,1hr_30_min_-_2_hr,1_hr_to_hut_|_2_hr_30_min_loop_from_hut,Various_times:_3_-_8_hr_return,7–8_hr_,Various_times,4_hr_return,9_hr,10_-_12_hr,10_min_|_45_min_|_1_hr_|_3_hr_one_way,2_min_-_15_min,6-7_hr_over_1-2_days,'20_min_return_to_falls,_3_hr_return_to_lake',Various:_40_min_-_3_hr_one_way,Various:_10_min_-_2_hr_one_way,7-10_hr,25_m_-_3_hr,7_hr,1_hr_40_min,Various:_1_hr_30_min_-_3_hr,20_min_/_2_or_5_hr,3.5_hr,6_-_9_days_one_way,3_-_15_hr_return,4–7_hr_return,5_hr_30_min__-_6_hr_30_min_one_way,4_-_5_hr_return,3-4_hr,10_min_-_30_min,8_hr_,2_-_3_hr_one_way,1.5_hr,5-7_hr_one_way,2_hr_-_2_hr_30_min,15-30_min,3_-_5_hr_one_way,'6_-_7_hrs_going_south,_7-_8_hrs_going_north',9-10_hr,3-4_hr_one_way,8_hr_return,5_hr_30_min_return,Various_times_around_6_hr,1_hr_45_min,20_-_30_min_loop,5_min_one_way,55_min,1_hr_30_min_to_Maunganui_Bluff_|_5_hr_to_Waikara_B,10_m,2+_days,30_min/1_hr,10_min_-_2_hr,1.5_-_2_hr_return,'7-9_hr_to_lake,_9-11_hr_to_bivvy_rock',1_hr_50_min,1_-_2_hr_return,Various:_1_-_1_hr_30_min,3_hr_30_min_-_4_hr_30_min_one_way,1_hr_45_min_to_the_summit_one_way,7_hr_30_min_-_9_hr,6_hr_30_min,5_hr_return_to_bush_edge,Half_day,_Up_5-6_hr;_down_3-4_hr,5–6_hr_one_way,45_min_return,2-4_hr,5_hr_40_min_to_hut,45_min_-_3_days,12_hr,2_-_3_hr_one_way_|_3_-_4_hr_30_min_one_way,10_hr,2_-_3_hrs,'Northern_access:_9_hr,_Southern_access_7_hr',4–6_hr_return,1_hr_30_min_one_way_to_summit_or_3_hr_30_min_one_w,4–7_hr,4_hr_one_way,20_min_-_1_hr_30_min,Various_times_over_4_hr_return,5_-_7_hr_30_min,4-5_hr_one_way,6_-_8_hours_to_hut,Various_times_under_1_hr,9_-_11_days,5_-_7_days,Various_times_under_40_min,9.5_hr,4_or_5_hr_return,4_hr_30_min_walk,10_mins,20_min_-_3_hr_30_min,6_hr_|_2hr,10_min_one_way,30_min_or_1_hr,15_min_,30_-_50_min,40_min_–_2_hr_depending_on_route,2_hr_30_min_for_complete_island_circuit,Various_times_under_2_hr,15_min_one_way,4_hours_return,6_-_7_hr,10_min_return,10_min_|_20_min,40_min_-_1_hr,1_–_2_hr_return,4_hr_30_min_one_way,11-12_hr,3_-_3.5_hr_return,4-5_hr_return_to_hut,4-6_hr_return,Various_from_5_min_-_4_hr,Various:_30_min_-_7_hr_,2_–_4_hr_return_depending_on_route,4_-_6_hr_one_way,Various:_30_min_-_4_hr_one_way,4_hr_|_9_hr_|_7_hr_one_way,7_hr_30_min_-_9_hr_30_min,45_min_or_1_hr_20_min,1hr_50_min,30_min_|_2_hr_one_way,10_min_-_1_hr,3_days_,Under_1_hr_return,2_hr_return,3-5_hr_return,3_hr_walk_from_Kaitoke,20_min_,5_hr_20_min,'6_hr_to_hut,_then_4_-_5_hrs_to_bushline',5_hr_30_min_-_6_hr,2-4_days,5-6_hr,1_hr_|_1_hr_30_min_one_way,4–6_hr,2.5_km_return,2_hr_30_min_-_3_hr,'2_hr_return_to_the_bushline,_5_hr_return_to_Sawyer',5-7_hr_return,1_-_1.5_hr,10-11_hrs,'7_hr_to_Port_Craig,_4_days_to_Big_River',4_-_6_days_round_trip_from_Freshwater_landing,5_days,45_min_-_1_hr_return,8-11_hr_(Routeburn_carpark_-_Lake_Sylvan),40_-_60_m,5_-_10_min,1_hr_5_min_one_way,Various:_30_min_-_2_hr,45_-_60_min_one_way,2_or_3_hr_one_way,15_-_30_min,Various_from_2_-_7_hr,2_hr_,3_–_4_hr_to_Huia_Street,3_hr_45_min_to_junction_one_way_from_car_park,1–2_days,2_hr_20_min,20_min_-_3_hr,6_-_8_hr_one_way,7-8_hr_(allow_full_day),2_-_3_hours,4_-_7_days,30_min_one_way_|2_hr_return,40_-_50_min_return,4_hr_30_min_-_5_hr,Various:_15_min_-_8_hr,2_or_4_hr_one_way,6_-_6_hr_30_min,3_days_+,1_hr_30__min-_2_hr,50_min,14_hr,10_hr_one_way,1_hr_20_min_return,2_or_5_hr,10_min_|_20_min_one_way,4_hours_one_way,15_min_return,'8_hr_(return),_3-4_hrs_one_way',5_-_7_hr_one_way,10_m_-_2_hr,7_hrs_(south_to_north),4_-_6_days_one_way,12_hr_one_way,5_or_6_hr_return,Various:_2_hr_30_min_-_6_hr,4_hr_30_min_|_8_hr,40_min_/_1_hr,7_hrs_to_Wainuiomata,2_hr_30,25_min,Various:_1_-_6_hr_one_way,2_-_3_hr_|_2_hr_one_way,3-4_days_to_Whitcombe_Pass,30_min_/_40_min,up_to_8_hr,10_min_-_9_hr,20_min_return,7_-_10_hr,5_-_6_hr,10_min_|_3_hr_one_way,1_hr_return_|_2_hr_return,2_hr_30_min_or_8_hr_30_min_return,3_hr_30_min_-_4_hr_30_min,2_hr_30_min_-_3_hr_30_min_one_way}

@data
2529.837539,174.715042,-36.307139,1_hr_30_min_one_way_to_summit_or_3_hr_30_min_one_w
14868.58282,172.337213,-43.17518,4–7_hr
3222.734944,175.841568,-39.165391,3_-_4_hr
6546.7839,170.087253,-43.719166,4_hr_one_way
1842.645413,169.674712,-45.86897,?
5618.762537,175.356552,-36.477376,2_hr
514.51369,174.11677,-35.254812,15_min
751.294505,171.30187,-43.626941,30_min_one_way
3597.770111,171.526574,-42.401569,20_min_-_1_hr_30_min
18593.83517,168.964794,-45.151074,Various_times_over_4_hr_return
1190.301175,174.92412,-41.349889,45_min_one_way
11147.90657,175.908494,-37.760512,6_hr
7343.304934,177.160335,-38.783183,5_-_7_hr_30_min
3764.403177,175.97851,-37.797371,1_hr_30_min_one_way
6300.462291,176.01478,-39.042418,4-5_hr_one_way
1793.448185,177.119788,-38.344263,1_hr
732.428721,-176.572908,-43.761778,1_hr
4937.509983,177.305354,-38.343942,1-2_days
27872.07404,172.331963,-42.464215,?
2161.883617,175.877947,-40.18708,2_-_3_hr
17135.07729,176.286926,-39.548584,?
5392.492368,176.179267,-39.821873,?
1637.762453,176.195697,-39.79823,?
9004.641979,167.496581,-45.720591,6_-_8_hours_to_hut
5921.0808,174.108386,-39.25752,Various_times_under_1_hr
19281.6589,174.094718,-39.270993,Various_times
119965.7442,167.910611,-46.867313,9_-_11_days
9829.441473,174.118033,-35.868631,2_-_3_hr_one_way
74534.37081,175.844804,-37.648575,5_-_7_days
869.43186,169.81038,-46.446317,Various_times_under_40_min
24559.71717,173.776912,-41.168818,9.5_hr
1640.837209,168.173979,-46.971251,1_hr
9926.516904,175.499526,-39.3315,4_or_5_hr_return
11431.99364,175.384587,-39.375137,4_hr_30_min_walk
276.577581,173.830112,-42.244223,10_min
4208.456849,175.392303,-38.992728,2_hr
137.869322,176.346294,-38.175303,10_mins
5603.080693,170.143609,-43.229003,20_min_-_3_hr_30_min
1394.428578,176.343681,-38.010832,30_min_one_way
589.537909,178.100482,-38.664463,30_min
16454.82476,173.827518,-42.236041,6_hr_|_2hr
570.601339,173.860941,-42.215284,10_min_one_way
140.472352,175.520915,-39.041764,?
9219.143209,174.72678,-36.65544,?
1151.120832,167.170034,-45.478922,3_hr_return
22819.93446,173.297923,-41.546497,2_days
4960.77004,177.14835,-38.791853,2_hr
719.681471,173.627554,-35.239921,30_min
1696.989448,175.163979,-38.524621,1_hr
7121.889574,173.725754,-35.194784,1_hr_one_way
604.359229,177.123776,-38.79588,2_hr
832.271382,175.123615,-38.26222,20_min_one_way
4305.382387,176.212247,-38.765627,30_min_or_1_hr
1362.962096,175.623521,-36.720969,15_min_
4212.215412,173.743015,-41.128311,1_hr
386.158043,174.071833,-35.319954,30_min_return
2690.014668,171.179872,-43.983654,1_hr_30_min
9245.908682,175.932347,-37.380158,Various_times_under_4_hr
1112.902843,170.588759,-45.757727,1_hr
5209.607188,174.074665,-35.30662,2_hr_30_min_one_way
4821.924975,174.953112,-41.341924,2_hr_one_way
2249.252265,175.897619,-38.910774,30_-_50_min
37031.84389,169.735722,-45.05354,?
4595.580285,174.285901,-35.763588,2-3_hr_one_way
7792.587138,175.222478,-40.882574,40_min_–_2_hr_depending_on_route
5605.521042,172.692661,-43.627924,2_hr_30_min_for_complete_island_circuit
6838.892009,176.208307,-37.889724,Various_times_under_2_hr
1816.320526,176.829948,-39.548584,45_min_one_way
15962.11912,176.246676,-37.800157,15_min_one_way
15962.11912,176.246676,-37.800157,4_hours_return
6927.602538,177.700047,-38.468699,2_hr_30_min
1028.604139,172.644111,-43.433208,?
1873.107038,170.250498,-45.844638,3_hr
587.950289,168.66641,-44.983279,20_min
851.956243,173.963922,-35.218832,5_min_one_way
116.099977,175.723153,-39.647959,10_min
1334.950782,174.083392,-35.289015,1_hr
18298.43003,177.461341,-38.157855,6_-_7_hr
487.723217,170.206333,-43.248793,30_min
81.690257,173.857523,-35.715147,10_min_return
975.848555,171.327566,-42.115168,20_min
17562.7012,172.783555,-34.453403,5_hr_30_min
484.783467,175.431075,-36.69919,40_min_return
1426.186743,175.232514,-40.646553,10_min_|_20_min
20543.11825,175.04735,-41.318675,12_hr
3646.434771,169.473292,-46.564246,40_min_-_1_hr
7930.135037,172.697672,-40.839063,5_hr_one_way
2710.364696,175.081324,-40.879059,1_–_2_hr_return
2558.600217,168.131192,-44.804848,4_hr
492.404965,174.53101,-35.715721,?
4832.004755,173.848472,-42.199905,4_hr_30_min_one_way
17401.63,169.645069,-44.474612,8_-_10_hr
1931.956641,172.811789,-40.887197,30_min_one_way
2849.757728,174.56917,-35.848761,3_hr_return
3039.152668,171.49161,-43.317707,3_hr_return
15365.14878,168.66593,-44.463917,11-12_hr
6859.124305,167.588453,-45.580147,3_-_3.5_hr_return
22545.15703,167.581777,-45.591376,4-5_hr_return_to_hut
26952.75935,167.569586,-45.602938,4-6_hr_return
3734.71715,173.574686,-41.29936,Various_from_5_min_-_4_hr
4850.994031,174.422958,-35.43504,1_hr_30_min_-_2_hr
14064.61602,169.026098,-45.538959,Various:_30_min_-_7_hr_
650.364047,170.187392,-46.054188,45_min
5697.872517,172.360758,-43.135939,3_hr_one_way
2596.396968,175.236517,-41.44828,2_–_4_hr_return_depending_on_route
151.515708,174.86266,-38.255394,5_min
139.071821,174.39006,-36.06467,5_min
26806.8167,175.078202,-37.95829,1_-_2_days
5073.265649,175.078703,-38.009935,4_-_6_hr_one_way
13385.00574,175.127825,-37.98135,1_-_2_days
2174.668886,173.773222,-41.049752,45_min
5227.425548,171.227776,-42.38512,1_hr_45_min
4192.740278,175.388353,-36.169584,2_hr_30_min_-_3_hr_one_way
15279.22086,175.388671,-36.192375,Various:_30_min_-_4_hr_one_way
2925.594244,175.366819,-36.167392,1_hr_one_way
48400.79337,171.058464,-43.53639,4_hr_|_9_hr_|_7_hr_one_way
20785.82955,174.052466,-39.263676,2_-_3_days
18647.10391,174.053316,-39.235814,7_hr_30_min_-_9_hr_30_min
7596.708439,174.072524,-39.22393,?
7659.798493,171.518965,-43.551591,?
11635.69132,173.703324,-35.235466,2_hr
3105.662733,175.754709,-38.908394,45_min_or_1_hr_20_min
14533.15561,175.1885,-40.893781,9_hr
5031.789263,173.608321,-35.237016,2_hr_30_min
11590.03081,174.256672,-35.708399,?
1446.18146,173.791274,-35.211012,1_hr
5355.20372,172.729844,-40.854566,1hr_50_min
516.548047,169.561412,-46.51767,20_min
5244.575845,174.425522,-35.452395,2_hr_30_min_return
9080.546386,176.038866,-39.839548,2-3_days
4056.553751,176.036925,-39.814145,3_-_4_hr
9080.546386,176.038866,-39.839548,3-4_days
115059.9852,168.076063,-44.496706,?
1546.008173,169.794086,-44.363869,30_min_|_2_hr_one_way
7977.655449,173.572182,-41.463808,8_hr_return
1106.282421,169.240973,-44.994596,30_min
4115.832717,174.069329,-41.205181,10_min_-_1_hr
65134.84337,174.087409,-41.196532,3-5_days
65134.84337,174.087409,-41.196532,4_-_5_days
246.126518,173.942699,-35.214249,10_min_one_way
4930.748322,171.645677,-43.508761,3-4_hr
25306.53165,168.061376,-46.873639,3_days_
2629.400057,176.014874,-38.736196,1_hr_30_min
4102.527376,176.045401,-39.754815,3_days
7783.190049,174.887143,-36.780769,?
1945.604475,174.85517,-36.807931,Under_1_hr_return
5812.7438,174.861671,-36.806389,2_hr_return
7094.916432,174.818434,-41.146908,3-5_hr_return
13088.74151,176.026215,-39.899844,2_days
4191.582229,176.007524,-39.897251,2_-_3_hr
2829.035645,175.912385,-37.892557,1_hr_15_min_one_way
465.34858,173.084357,-34.72311,20_min
1693.526664,174.043296,-39.103996,45_min
1590.882815,172.861803,-40.881495,1_hr
84653.26536,168.46721,-44.693572,4-5_days
5345.122932,175.215852,-41.167121,3_hr_walk_from_Kaitoke
19733.6682,176.057282,-39.926985,3_days
9388.04336,174.727757,-38.945391,3_-_4_hr
15898.97454,170.622147,-43.872603,4_-_5_hr
2443.805508,177.796562,-38.981836,2_hr
1539.580717,175.716165,-38.565411,1_hr
452.642071,172.90087,-41.032832,10_min_one_way
1067.392715,170.029953,-43.489913,40_min
347.853214,170.029211,-43.492498,20_min_
5324.4391,168.724066,-44.494151,3–4_hr
3739.400915,170.178247,-43.432164,5_hr_20_min
4520.67917,175.44973,-40.902876,1_hr_30_min_one_way
11579.62589,167.459286,-45.835736,'6_hr_to_hut,_then_4_-_5_hrs_to_bushline'
2024.435791,176.020205,-40.124957,1_hr
6581.277382,176.091622,-38.651955,1_hr
957.953172,176.550367,-38.044985,20_min_one_way
4748.687539,175.740363,-39.023058,2_hr
4133.65996,172.274869,-42.396629,5_hr_30_min_-_6_hr
70247.81711,175.62808,-39.290129,4_-_6_days
34292.53523,168.181496,-44.760314,2-4_days
11140.05051,168.145,-44.80218,6_hr
4833.243419,168.126726,-44.818123,3_hr
3195.585901,168.119366,-44.816882,3_hr
6928.415975,169.071752,-44.67339,5-6_hr
18119.66698,176.099043,-39.700159,4_days
3456.269258,174.475884,-35.861832,1_hr
1030.501749,175.077463,-38.265829,45_min
5024.440889,175.129978,-37.968716,1_hr_|_1_hr_30_min_one_way
13195.61637,177.136749,-38.730047,6_hr
1424.112756,174.141705,-35.453044,30_min
8630.909856,172.06973,-43.253408,4–6_hr
2165.982885,176.726126,-38.669068,1_hr
573.315182,170.638781,-45.893582,1_hr_30_min_return
4373.612159,170.666706,-45.893187,2.5_km_return
4491.041302,173.984447,-41.885593,2_hr_30_min_-_3_hr
4044.750326,169.258881,-44.428023,'2_hr_return_to_the_bushline,_5_hr_return_to_Sawyer'
3648.522208,168.296875,-44.763385,5-7_hr_return
4288.635758,171.530181,-43.546471,2_hr
2525.43211,175.854252,-37.613448,5_hr
227.28721,170.168012,-43.424834,20_min
2784.630441,168.57986,-45.063077,1_hr_30_min_one_way
905.259396,168.710589,-45.326534,1_-_1.5_hr
2602.203777,168.68132,-44.511619,6_hr
532.198482,173.368882,-35.535505,15_min_one_way
24800.79226,170.479291,-45.747878,?
3786.092783,173.467028,-35.508721,1_hr_30_min_one_way
21858.26064,169.072869,-44.722126,10-11_hrs
6285.486002,175.257033,-41.065776,4_hr_return
4891.665276,174.529499,-35.854647,1_hr_30_min
5878.248156,167.520578,-45.758812,3_hr_one_way
57544.15386,167.242204,-46.242701,'7_hr_to_Port_Craig,_4_days_to_Big_River'
16923.50964,168.146768,-45.330529,?
85782.09269,167.88232,-46.957926,4_-_6_days_round_trip_from_Freshwater_landing
6461.33931,172.781446,-41.836658,2_hr_30_min_one_way
89.895016,175.571237,-36.989997,20_min
4169.537548,172.872598,-41.818772,5_hr_return
27571.45019,172.624215,-42.254775,?
62923.73138,172.491736,-42.391936,5_days
665.076063,173.749879,-35.048392,30_min_one_way
16597.71381,168.588517,-43.999231,4_hr_one_way
16096.67815,172.643854,-42.378199,6_hr
1100.646989,167.492798,-45.543042,45_min_-_1_hr_return
4153.667784,175.174157,-36.763632,?
7490.272392,171.009729,-44.760575,?
4542.668223,168.317107,-44.688776,8-11_hr_(Routeburn_carpark_-_Lake_Sylvan)
5253.591486,176.183022,-39.792327,2_-_3_hr
3332.445698,170.089683,-45.57107,40_-_60_m
6840.040329,172.656538,-41.106955,2_hr_one_way
16551.33118,176.077568,-39.939897,3_days
25501.85756,172.682622,-41.192383,2_days
2355.609303,174.415247,-35.678533,2_hr
2104.215157,175.961235,-38.697811,1_hr_30_min
4307.521735,170.175116,-46.041602,2_hr
28176.66192,171.443393,-42.849924,2_days
4005.274464,173.52485,-35.538663,2_hr_one_way
23383.00601,167.9397,-45.697305,?
1777.598835,171.239238,-44.087045,5_-_10_min
125.59567,173.527402,-35.600637,5_min_one_way
587.172263,174.134748,-35.892819,1_hr_5_min_one_way
3631.210857,176.877064,-39.301553,Various:_30_min_-_2_hr
432.05117,174.11984,-35.243857,15_min_one_way
3632.311888,172.6957,-34.429123,3_hr
40119.91518,175.263644,-40.974617,3_days
798.280113,176.519544,-38.159507,20_min_one_way
5062.101945,176.512328,-38.174108,2_hr
7395.488266,176.464473,-38.177059,3_hr
13848.59773,176.403595,-38.22316,5-6_hr
22622.30352,172.172575,-43.075223,2_days
3482.189873,173.977597,-35.131336,45_-_60_min_one_way
11708.9933,170.163001,-43.821644,2_or_3_hr_one_way
1830.543523,170.201516,-43.387143,1_hr_20_min
2476.067212,173.502319,-34.989664,40_min
4670.149993,177.291043,-38.207934,2_hr
3406.462739,175.549911,-39.072149,2_-_3_hr
1500.968132,169.437736,-46.579576,15_-_30_min
409.910677,174.911023,-41.352884,30_min
23887.21118,174.907459,-38.30969,Various_from_2_-_7_hr
3681.260924,170.178317,-43.408538,2_hr
27674.29598,172.78462,-43.71553,2-3_days
2474.314319,175.637194,-40.725553,2_hr_
5202.24658,175.079874,-40.875918,3_–_4_hr_to_Huia_Street
462.922717,175.792578,-38.816131,45_min_one_way
3306.388705,174.124259,-35.880497,3_hr_45_min_to_junction_one_way_from_car_park
9554.48065,174.43659,-36.86727,?
11895.11203,176.216519,-38.993884,?
941.320741,174.979872,-38.072686,1_hr_30_min
2444.081838,168.720757,-45.319567,1_hr
200.304806,176.215495,-38.401156,5_min
3217.853171,178.040014,-38.640642,3_hr
3619.160677,175.192925,-38.951588,2_hr
1256.537599,173.532676,-35.608515,20_min_one_way
47147.35256,172.755615,-34.457326,3-4_days
8815.516167,176.419451,-39.178125,1–2_days
169.623794,177.518096,-38.830248,5_min_one_way
13865.22966,175.852991,-37.59111,7_hr
5858.550632,175.62146,-37.814006,3_-_4_hr
6236.236658,177.395565,-38.149268,2_hr_one_way
616.800351,177.385703,-38.118776,30_min_-_1hr
4459.970105,170.027319,-43.482819,2_hr_20_min
25573.05377,172.693359,-34.479261,3_hr
4269.919687,172.678059,-34.445827,45_min
6361.725227,174.572534,-35.839098,5-6_hr
15823.86251,167.233984,-46.104265,10_hr
15138.02442,167.339704,-46.12135,10_hr
13659.40904,169.800085,-44.116943,Various_times
779.299534,170.184529,-43.392953,30_min
421.040669,167.950341,-44.721436,20_min
45151.34487,171.344016,-42.949539,4_-_5_days
740.686476,176.330113,-38.182863,30_min
45975.23511,169.435318,-44.528134,?
11768.40212,174.890259,-36.599845,20_min_-_3_hr
4521.378161,177.354973,-37.987406,4_hr_return
718.069786,170.113196,-46.001617,10_min
43559.08022,171.136274,-42.984627,4_-_5_days
42616.78164,171.247095,-42.947594,3-4_days
198.785612,173.562458,-35.673319,10_min_one_way
4331.692699,174.413162,-35.44561,1_hr_30_min_return
579.074349,175.763331,-38.967902,20_min
316.659793,175.51373,-36.720936,30_min
291.435803,173.975779,-36.058133,20_min_one_way
17335.07773,177.393539,-38.224234,6_-_8_hr_one_way
402.240416,170.553641,-45.900978,2_hr
19096.69508,175.581001,-39.144497,7-8_hr_(allow_full_day)
45479.92851,175.624558,-39.145811,3-4_days
14357.25272,175.814981,-39.008664,2_-_3_hours
2797.662231,169.588006,-44.274018,3_-_4_hr
348.833726,174.111633,-35.284448,10_min_one_way
12327.64082,174.747782,-39.521372,4_hr
12345.70847,175.42479,-36.215681,6_hr
84545.6959,172.806165,-41.916447,4_-_7_days
10256.44346,175.807633,-39.166611,1_hr_30_min
3358.733709,170.777331,-45.400478,30_min_one_way_|2_hr_return
1520.582841,173.648482,-35.720947,40_min
5926.838445,175.852296,-37.606744,40_-_50_min_return
12092.28809,175.829158,-37.601234,5_hr
3527.871843,176.316866,-38.188637,1_hr_30_min
11208.485,172.345614,-42.551437,3_hr
811.209813,170.455389,-45.920678,1_hr
345.309972,173.679065,-35.656782,?
3196.471981,167.975015,-44.66526,5_hr
1314.581559,174.540706,-35.611549,1_hr
1524.476394,173.302923,-42.864929,1-2_hr
344.817084,168.548189,-45.066755,2_-_4_hr
21303.13408,172.687843,-34.489888,4_hr_30_min_-_5_hr
6373.731502,172.704119,-34.508234,4_hr_30_min
475.368881,175.843557,-36.979007,30_min
44392.40439,169.996176,-44.199337,Various:_15_min_-_8_hr
19518.41279,170.127813,-44.24949,2_or_4_hr_one_way
4054.487952,168.121748,-46.928406,?
18192.86097,169.259597,-44.713347,6_-_6_hr_30_min
29930.0888,169.939487,-43.623806,3_days_+
24941.00978,175.892831,-39.150284,1_-_2_days
11591.71309,174.229404,-35.216975,5_hr
2617.337136,174.09173,-39.274162,1_hr_30__min-_2_hr
3455.563327,167.704828,-45.438016,50_min
741.214239,167.713095,-45.430106,10_min
1591.144955,176.69384,-38.672906,1.5_hr
70.688113,175.547135,-36.83206,30_min_return
11352.3479,175.715266,-38.709368,3_-_4_hr
2294.349824,173.74911,-35.253707,2_hr
672.52097,175.66148,-38.648026,15_min
13638.73984,173.864391,-41.349568,5_hr
10707.33554,174.726417,-38.460052,14_hr
14098.2837,173.534157,-35.532083,10_hr_one_way
9472.036487,173.384294,-35.565968,4_hr
3499.480565,174.1075,-39.31797,1_hr_30_min_one_way
1706.756362,172.940216,-40.838768,1_hr_20_min_return
2458.612226,175.540827,-37.026124,2_hr_30_min_return
10856.86009,175.755142,-37.547662,2_or_5_hr
1669.669622,173.442189,-35.530217,2.5_hr
3184.24263,175.955169,-39.13911,Various_times
21580.57956,173.738208,-35.230123,2_days
1310.65534,175.968814,-38.883153,1_hr
1747.25978,174.352711,-35.928459,1_hr_30_min_return
5277.158666,173.721732,-35.022982,2_hr
8363.090536,174.062191,-41.52288,3_hr
757.870597,174.898991,-37.907699,10_min_|_20_min_one_way
2688.623341,169.872539,-44.369277,1_hr_one_way
3419.141567,175.872195,-37.735574,3_-_4_hr
5020.465194,175.859234,-37.517284,4_hours_one_way
11099.87703,174.838723,-38.868387,4_hr_30_min
2351.410813,175.734058,-36.744436,1_hr_30_min_-_2_hr
259.749932,170.331346,-43.160405,20_min
221.775843,174.86861,-38.39478,15_min_return
8911.418456,175.782018,-37.499009,'8_hr_(return),_3-4_hrs_one_way'
8787.832964,175.841868,-37.506957,4_hr_one_way
5406.865769,175.289284,-40.843958,5_-_7_hr_one_way
3493.115493,175.093954,-38.260969,1_hr_15_min_one_way
1864.986843,175.503155,-39.330399,1_hr_20_min
4344.599678,168.628229,-46.555003,10_m_-_2_hr
20540.72752,173.611261,-41.428149,7_hrs_(south_to_north)
4957.807436,176.213895,-39.755685,?
17033.23496,176.2361,-39.710838,?
2123.484631,173.738291,-35.21557,45_min
28489.1932,170.733498,-43.220237,3_days_+
57976.85323,172.36222,-41.405752,4_-_6_days_one_way
